name,ID,ALIGN,SEX,ALIVE,Universe
Claude LeBron (Earth-616),Secret Identity,Good,Male,Living,Marvel
Cliff Morgan (Earth-616),Secret Identity,Good,Male,Living,Marvel
Colin Smith (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Crag (Earth-616),Secret Identity,Good,Male,Living,Marvel
Daboia (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Dagora (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Daniel Wiley (Earth-616),Secret Identity,Good,Male,Living,Marvel
Deathwalker Prime (Earth-616),No Dual Identity,Bad,A-Gender,Living,Marvel
Doctor Weird (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Edward Magee (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Ephesus (Earth-616),Secret Identity,Good,Male,Living,Marvel
Erista (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Falke (Earth-616),Public Identity,Good,Unknown,Living,Marvel
Felicia Beyer (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Frank Brukner (Earth-616),Secret Identity,Good,Male,Living,Marvel
Frederick Pemberton (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Gahck (Earth-616),Public Identity,Good,Female,Living,Marvel
Giant of the Badlands (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Gliitch (Earth-616),No Dual Identity,Bad,Unknown,Living,Marvel
Goldigger (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Gonar (Earth-616),Public Identity,Good,Male,Living,Marvel
Gouger (Earth-616),Public Identity,Bad,Male,Deceased,Marvel
Guardian (Robot) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Gudrun the Golden (Earth-616),Public Identity,Bad,Male,Living,Marvel
Harry Moron (Earth-616),Secret Identity,Good,Male,Living,Marvel
Highlander (Earth-616),Secret Identity,Good,Male,Living,Marvel
Irene Martinez (Earth-616),Secret Identity,Good,Female,Living,Marvel
Ishiro Tsuburaya (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Issa Koblev (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Izanagi (The Hand) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Jack Wiley (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Javier La Brava (Earth-616),Public Identity,Good,Male,Living,Marvel
Jim Peterson (Earth-616),Public Identity,Bad,Male,Living,Marvel
Johnny Punk (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Julio Mendoza (Earth-616),Secret Identity,Bad,Male,Living,Marvel
June Jitsui (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Kaffkal (Earth-616),Public Identity,Good,Unknown,Living,Marvel
Khalf (Earth-616),Public Identity,Bad,Male,Living,Marvel
Kiri Shamara (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Knot (Earth-616),No Dual Identity,Bad,Male,Deceased,Marvel
Kottus (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Kra (Earth-616),Public Identity,Bad,Male,Living,Marvel
Lusa Gregor (Earth-616),Secret Identity,Good,Male,Living,Marvel
Magna Mind (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Mairi (Earth-616),Secret Identity,Good,Female,Living,Marvel
Malcolm Little (Earth-616),Public Identity,Good,Male,Living,Marvel
Mantor the Magician (Earth-616),Secret Identity,Good,Male,Living,Marvel
Marisol Guerra (Earth-616),Secret Identity,Good,Female,Living,Marvel
Mary Jo Besselo (Earth-616),No Dual Identity,Good,Female,Living,Marvel
McBrain (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Millennius (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Mort Graves (Earth-616),Public Identity,Good,Male,Living,Marvel
Mrrungo-Mu (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Neolithic (Earth-616),Public Identity,Bad,Male,Living,Marvel
Peter Prescott (Earth-616),Public Identity,Bad,Male,Deceased,Marvel
Phadros (Earth-616),Secret Identity,Good,Male,Living,Marvel
Phoenix Messiah (Demon) (Earth-616),Public Identity,Good,Female,Living,Marvel
Primate (Earth-616),Secret Identity,Good,Male,Living,Marvel
Professor Sneer (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Psyk-Out (Earth-616),Secret Identity,Bad,Unknown,Living,Marvel
Quota (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Ricochet Monster (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Rose (assassin) (Earth-616),Public Identity,Bad,Female,Deceased,Marvel
Sabnak (Earth-88194),Secret Identity,Bad,Male,Living,Marvel
Saddam Hussein (Earth-616),No Dual Identity,Bad,Male,Deceased,Marvel
Smyt (Earth-616),Public Identity,Bad,Male,Living,Marvel
Sterilon (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Supernalia (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Sygnet (Earth-616),Secret Identity,Good,Female,Living,Marvel
Teng Yun-Suan (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Thera (Earth-616),Secret Identity,Good,Female,Living,Marvel
Thumbnail (Earth-616),No Dual Identity,Bad,Male,Deceased,Marvel
Tnneya (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Todyquiel (Earth-616),Secret Identity,Good,Male,Living,Marvel
Vapora (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Wheels (Wolinski) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Woodrow McCord (Earth-616),No Dual Identity,Good,Male,Deceased,Marvel
Yoshi Nagai (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Zola Hulk (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Zola Iron Man (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Zola Thor (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Agent Hayes (Earth-616),Secret Identity,Good,Male,Living,Marvel
Alice Taylor (Earth-616),No Dual Identity,Good,Female,Living,Marvel
Angela Pym (Earth-616),Secret Identity,Good,Female,Deceased,Marvel
Anton Trask (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Blockers Bots (Hazards) (Earth-616),No Dual Identity,Bad,A-Gender,Living,Marvel
Brad Pym (Earth-616),Secret Identity,Good,Male,Living,Marvel
Capitaine Fantome (Earth-616),Secret Identity,Good,Female,Living,Marvel
Chancellor Cassandra (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Crime Master (Hobgoblin) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Crimson (Hunt) (Earth-616),Public Identity,Good,Male,Deceased,Marvel
Dahl (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Derenik Zadian (Earth-616),Public Identity,Bad,Male,Deceased,Marvel
Doctor Kettlewell (Earth-616),Secret Identity,Good,Male,Living,Marvel
Doris Pym (Earth-616),Public Identity,Good,Female,Living,Marvel
Doug (A.I.M.) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Dr. Jenner (Earth-616),Public Identity,Bad,Male,Deceased,Marvel
Drive (Earth-616),Secret Identity,Good,Male,Living,Marvel
Dylan Mason (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Dynamo (Habit Heroes) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Eli Hatcher (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Firebrand VI (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
ForgetMeNot (Earth-616),Secret Identity,Good,Male,Living,Marvel
Fuel (Habit Heroes) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Grace Valentine (Earth-616),Public Identity,Bad,Female,Living,Marvel
Gregory Sale (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Herr Hitzig (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Hydro-Man (Hobgoblin) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Infernok (Earth-616),Secret Identity,Bad,Unknown,Living,Marvel
Iron Scorpion (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Jaime Maldonado (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Jim (A.I.M.) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Jin (Habit Heroes) (Earth-616),Secret Identity,Good,Female,Living,Marvel
Jourr (Earth-616),No Dual Identity,Good,Male,Deceased,Marvel
Kirren (Earth-616),Secret Identity,Good,Male,Deceased,Marvel
Koenig (Earth-616),Public Identity,Good,Male,Living,Marvel
Le Coq Bleu (Earth-616),Secret Identity,Good,Male,Living,Marvel
Lightning Conductor (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Lobo Blanco (Angelo) (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Lynx (Princess) (Earth-616),No Dual Identity,Good,Female,Living,Marvel
Madam Worm (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Massster (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Mathias Deeds (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Meruda (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Mikhail Zamorska (Earth-616),Secret Identity,Good,Male,Living,Marvel
Mr. Aames (Earth-616),Public Identity,Bad,Male,Deceased,Marvel
Mr. Lucas (Earth-616),Public Identity,Bad,Male,Living,Marvel
Mr. Taylor (Nova) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Number 23 (Spiderling) (Earth-616),Secret Identity,Good,Male,Deceased,Marvel
Panda-Mania (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Pandora Peters (Earth-616),No Dual Identity,Good,Female,Living,Marvel
Petras Petragon (Earth-616),Secret Identity,Good,Male,Living,Marvel
Prochaine Sortie (Earth-616),Secret Identity,Good,Male,Living,Marvel
Quench (Habit Heroes) (Earth-616),Secret Identity,Good,Female,Living,Marvel
Robert (Kid Copper) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Roberto Kowalski (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Sappers (Hazards) (Earth-616),No Dual Identity,Bad,A-Gender,Living,Marvel
Scorchers (Hazards) (Earth-616),No Dual Identity,Bad,A-Gender,Living,Marvel
Sharrr (Earth-616),Public Identity,Bad,Male,Living,Marvel
Skaarn (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Sliver (Earth-616),Secret Identity,Good,Male,Living,Marvel
Smasher 10 (Earth-616),Secret Identity,Good,Male,Living,Marvel
Smasher 11 (Earth-616),Secret Identity,Good,Male,Living,Marvel
Smasher 12 (Earth-616),Secret Identity,Good,Female,Living,Marvel
Snarrrdax (Earth-616),Public Identity,Bad,Male,Living,Marvel
Squid (Hobgoblin) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Steeplejack (Hobgoblin) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Subguardian Smasher-7 (Earth-616),Secret Identity,Good,Male,Living,Marvel
Subguardian Warstar (Earth-616),Secret Identity,Good,Unknown,Living,Marvel
Teddy (Serval) (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Tiger Shark (Hobgoblin) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Tolos (Earth-616),Public Identity,Good,Male,Deceased,Marvel
Tumult (Earth-616),Secret Identity,Good,Female,Living,Marvel
Vector (Ascendants) (Earth-616),Secret Identity,Good,Female,Living,Marvel
Visher-Rakk (Earth-616),Secret Identity,Bad,Unknown,Living,Marvel
Weapon Red (Chinese Mutant) (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Xan (Earth-616),No Dual Identity,Bad,Male,Deceased,Marvel
Zamira (Earth-616),Secret Identity,Good,Female,Living,Marvel
N'Jaga (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Ertve (Earth-616),Secret Identity,Good,Male,Living,Marvel
Invisible Man (Gade) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Patch (Human Torch's enemy) (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Rene D'Auvergne (Earth-616),Public Identity,Good,Male,Living,Marvel
Cat's Paw (Earth-616),Secret Identity,Bad,Female,Deceased,Marvel
"Elizabeth \""Betsy\"" Ross (Earth-616)",Secret Identity,Good,Female,Living,Marvel
Lawrence Schrott (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Patrick O'Toole (Earth-616),Secret Identity,Good,Male,Deceased,Marvel
Agent X (WWII Japanese Soldier) (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Cappy (Marla Drake's Doorman) (Earth-616),Public Identity,Good,Male,Living,Marvel
Captain Achhimmel (Earth-616),Public Identity,Bad,Male,Deceased,Marvel
Fourth Musketeer (Earth-616),Secret Identity,Good,Male,Living,Marvel
Francine (Marla Drake's Maid) (Earth-616),Public Identity,Good,Female,Living,Marvel
Herr Demon (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Satan (Balthar's Master) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Alexander Schrott (Earth-616),Secret Identity,Good,Male,Living,Marvel
Dietmar Stock (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Harrison Klein (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Prince Ba'rahm (Earth-616),Public Identity,Bad,Male,Living,Marvel
Bran Carter (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Zipper (1940's Criminal) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Bradley (Headless Man's creator) (Earth-616),Public Identity,Bad,Male,Living,Marvel
Daniel O'Toole (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Al Larson (Earth-616),Public Identity,Good,Male,Living,Marvel
Harold Bough (Earth-616),Public Identity,Good,Male,Living,Marvel
Kleezar (Earth-616),No Dual Identity,Bad,Male,Deceased,Marvel
Hook Creech & Frank Jepson (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Squid (Sub-Mariner villain) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Emit Erut-Uf (Earth-616),Secret Identity,Good,Male,Living,Marvel
Professor Diminuito (Earth-616),Public Identity,Bad,Male,Living,Marvel
Jerry Arnold (Earth-5106),Public Identity,Good,Male,Living,Marvel
Skull-Face (Earth-616),Secret Identity,Bad,Male,Living,Marvel
M'Tuba (Earth-616),Public Identity,Good,Male,Living,Marvel
Sargent O'Hooligan (Earth-616),Public Identity,Good,Male,Living,Marvel
Thor (Jovian) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Crusader (O'Dare) (Earth-616),Public Identity,Good,Male,Living,Marvel
White-Face (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Blazer (Outlaw Kid) (Earth-616),Secret Identity,Good,Unknown,Living,Marvel
Anuxa (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Eric Kane (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Frank Johnson (Zzutak's Creator) (Earth-616),Public Identity,Good,Male,Living,Marvel
Gruto (Earth-616),Secret Identity,Good,Male,Living,Marvel
Klagg (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Octo-Monster (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Robert O'Bryan (Earth-616),Public Identity,Good,Male,Living,Marvel
Vandoom's Monster (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Bernard O'Brien (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Seymour O'Reilly (Earth-616),Public Identity,Good,Male,Deceased,Marvel
Bennington Brown (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
Ruby (Thug's girlfriend) (Earth-616),Secret Identity,Good,Female,Living,Marvel
Angel (Mysterio's Robots) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Beast (Mysterio's Robots) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Cyclops (Mysterio's Robots) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Egghead's Android (Earth-616),Secret Identity,Bad,Unknown,Living,Marvel
Ernesto & Luigi Gambonno (Earth-616),Public Identity,Bad,Male,Living,Marvel
G'Uranthic Guardian (Earth-616),Secret Identity,Bad,Unknown,Living,Marvel
Keno Barkerton (Earth-616),Public Identity,Bad,Male,Living,Marvel
Luke Buffington (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Vladimir Fortunov (Earth-616),Secret Identity,Bad,Male,Living,Marvel
"\""Thumper\"" Morgan (Earth-616)",Secret Identity,Bad,Male,Living,Marvel
Demonicus (Mordo's Apprentice) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Gabbo (Earth-616),Public Identity,Bad,Male,Living,Marvel
Luther Cragg (Earth-616),Public Identity,Bad,Male,Living,Marvel
Professor Elixir (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Dancer (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Joe Clanton (Earth-616),Secret Identity,Bad,Male,Living,Marvel
T'Chaka (Earth-616),Public Identity,Good,Male,Deceased,Marvel
T'Challa (Earth-616),Public Identity,Good,Male,Living,Marvel
Shezada (Earth-616),Public Identity,Bad,Female,Living,Marvel
Sniper (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Sergius O'Hoolihan (Earth-616),Public Identity,Good,Male,Living,Marvel
Un-Human (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Agent R-2 (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Frankenstein's Monster (Cosmic) (Earth-616),Secret Identity,Bad,Unknown,Deceased,Marvel
Grizzly (AIM Agent) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
M'Baku (Earth-616),Public Identity,Bad,Male,Living,Marvel
N'Gamo (Earth-616),Public Identity,Bad,Male,Living,Marvel
W'Kabi (Earth-616),Public Identity,Good,Male,Deceased,Marvel
Walking Stiletto (Earth-616),Secret Identity,Bad,A-Gender,Living,Marvel
Kevin O'Brien (Earth-616),Secret Identity,Bad,Male,Deceased,Marvel
Kronus (Wilkins) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Lobo (William Talltrees' 1st) (Earth-616),Secret Identity,Good,Male,Living,Marvel
B'Tumba (Earth-616),Secret Identity,Good,Male,Deceased,Marvel
Bulldozer (MODOK's Automaton) (Earth-616),Secret Identity,Bad,Unknown,Living,Marvel
K'aitian Worldmind (Earth-616),Public Identity,Bad,Male,Living,Marvel
Lyle Getz (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Marya Peskyov (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Spike (The People) (Earth-616),Secret Identity,Good,Unknown,Living,Marvel
Omm (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Shanna O'Hara (Earth-616),Public Identity,Good,Female,Living,Marvel
A'Lars (Earth-616),Secret Identity,Good,Male,Living,Marvel
Executioner (Calliope's Carnival) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Helios (Eternal) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Kryllk (Earth-616),Secret Identity,Bad,Male,Living,Marvel
N'Gabthoth (Earth-616),No Dual Identity,Bad,Male,Living,Marvel
N'Kantu (Earth-616),Secret Identity,Good,Male,Living,Marvel
Oceanus (Eternal) (Earth-616),Secret Identity,Good,Unknown,Living,Marvel
Perse (Earth-616),Secret Identity,Good,Male,Living,Marvel
Sentry 213 (Earth-616),Secret Identity,Bad,Unknown,Deceased,Marvel
Tyg'r (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Varcolac (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Angel O'Hara (Earth-616),Secret Identity,Good,Female,Living,Marvel
Rhyl (Earth-616),Secret Identity,Good,Female,Living,Marvel
Y'Garon (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Azu M'Dammen (Earth-616),No Dual Identity,Good,Male,Deceased,Marvel
Devil's Heart (Earth-616),Secret Identity,Bad,Unknown,Deceased,Marvel
James D'Angelo (Earth-616),No Dual Identity,Good,Male,Living,Marvel
N'Dar\u00e9 (Earth-616),No Dual Identity,Good,Female,Deceased,Marvel
Surisha (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Tohn-Bil (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Ulluxy'l Kwan Tae Syn (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Wraith (Wolf) (Earth-616),Secret Identity,Bad,Unknown,Living,Marvel
Agent D (Ducharme) (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Brian Abelard (Earth-616),Public Identity,Bad,Male,Deceased,Marvel
Charles Xavier (X-Sentinel) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
D'Ken Neramani (Earth-616),Public Identity,Bad,Male,Living,Marvel
Eamon O'Donnell (Earth-616),Public Identity,Good,Male,Living,Marvel
Havok (X-Sentinel) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Michael O'Brien (Earth-616),Secret Identity,Good,Male,Living,Marvel
Murius (Earth-616),Public Identity,Good,Female,Living,Marvel
Polaris (X-Sentinel) (Earth-616),Secret Identity,Bad,Unknown,Living,Marvel
Rambu (Earth-616),Secret Identity,Good,Male,Deceased,Marvel
Wayfinder (Microverse) (Earth-616),Public Identity,Good,Male,Deceased,Marvel
Agent 17 (A.I.M.) (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Belial (Demon) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Bubbles O'Day (Earth-616),Secret Identity,Bad,Female,Living,Marvel
Cal'syee Neramani (Earth-616),Public Identity,Bad,Female,Living,Marvel
Ch'od (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Cr'reee (Earth-616),No Dual Identity,Good,Male,Living,Marvel
Goram (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Hydron (Salem's Seven) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Juden Bardham (Earth-616),Public Identity,Bad,Male,Living,Marvel
K'rll (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Thornn (Salem's Seven) (Earth-616),Secret Identity,Good,Male,Living,Marvel
Vertigo (Salem's Seven) (Earth-616),Secret Identity,Good,Female,Living,Marvel
Bzzk'Joh (Earth-616),Secret Identity,Bad,Male,Living,Marvel
D'Spayre (Earth-616),Secret Identity,Bad,Male,Living,Marvel
Electron (Retrievers) (Earth-616),Secret Identity,Bad,Male,Living,Marvel
